Year,Month,Day,Weekday,Hour,T1,T2,T3,T4,Load
2006,6,27,3,8,76,75,83,71,1300342
2006,6,27,3,9,79,80,86,74,1425414
2006,6,27,3,10,82,83,88,77,1614645
2006,6,27,3,11,85,85,90,79,1818616
2006,6,27,3,12,86,88,91,73,1994398
2006,6,27,3,13,87,88,93,75,2110250
2006,6,27,3,14,86,88,92,73,2164990
2006,6,27,3,15,85,88,93,72,2230088
2006,6,27,3,16,85,88,93,72,2310021
2006,6,27,3,17,85,87,92,71,2350896
2006,6,27,3,18,84,86,91,73,2388676
2006,6,27,3,19,82,86,90,73,2355979
2006,6,27,3,20,81,82,88,74,2224789
2006,6,27,3,21,79,80,86,73,2094373
2006,6,27,3,22,77,77,86,73,1987962
2006,6,27,3,23,76,76,82,72,1756972
2006,6,27,3,24,75,75,81,71,1505442
2006,6,28,4,1,74,75,80,70,1306959
2006,6,28,4,2,74,74,80,70,1181884
2006,6,28,4,3,74,73,80,70,1103525
2006,6,28,4,4,73,73,79,70,1057471
2006,6,28,4,5,73,73,78,69,1048267
2006,6,28,4,6,72,73,77,68,1108097
2006,6,28,4,7,72,73,78,66,1211714
2006,6,28,4,8,74,75,80,68,1280340
2006,6,28,4,9,79,79,85,72,1411165
2006,6,28,4,10,82,83,89,75,1616587
2006,6,28,4,11,85,85,90,79,1840933
2006,6,28,4,12,86,86,91,80,2048496
2006,6,28,4,13,87,88,91,79,2204018
2006,6,28,4,14,86,88,94,73,2270486
2006,6,28,4,15,86,88,93,72,2282256
2006,6,28,4,16,85,88,93,71,2310841
2006,6,28,4,17,84,86,94,73,2373614
2006,6,28,4,18,83,84,94,76,2409782
2006,6,28,4,19,82,81,92,76,2341740
2006,6,28,4,20,80,80,91,76,2205971
2006,6,28,4,21,78,78,88,73,2072595
2006,6,28,4,22,76,76,83,73,1985213
2006,6,28,4,23,75,75,82,73,1768021
2006,6,28,4,24,75,75,79,71,1516652
2006,6,29,5,1,74,74,82,70,1314389
2006,6,29,5,2,73,73,78,70,1186350
2006,6,29,5,3,73,73,77,70,1103746
2006,6,29,5,4,73,73,77,70,1051211
2006,6,29,5,5,72,72,76,69,1034838
2006,6,29,5,6,71,72,76,69,1090512
2006,6,29,5,7,71,72,76,66,1197416
2006,6,29,5,8,74,74,79,70,1263516
2006,6,29,5,9,78,79,83,74,1400926
2006,6,29,5,10,82,82,87,78,1604305
2006,6,29,5,11,85,85,91,81,1838911
2006,6,29,5,12,87,88,92,82,2066030
2006,6,29,5,13,88,88,93,82,2257932
2006,6,29,5,14,89,90,94,81,2405739
2006,6,29,5,15,88,88,96,76,2463086
2006,6,29,5,16,87,88,95,78,2480331
2006,6,29,5,17,86,86,97,76,2509093
2006,6,29,5,18,86,87,95,79,2524914
2006,6,29,5,19,85,85,95,77,2472609
2006,6,29,5,20,82,83,91,75,2338098
2006,6,29,5,21,80,81,88,73,2203585
2006,6,29,5,22,78,78,83,72,2094815
2006,6,29,5,23,76,77,82,71,1857110
2006,6,29,5,24,75,76,81,71,1597338
2006,6,30,6,1,75,75,80,71,1385457
2006,6,30,6,2,74,75,79,72,1242369
2006,6,30,6,3,73,73,78,70,1149388
2006,6,30,6,4,73,73,78,69,1091227
2006,6,30,6,5,72,73,77,69,1071347
2006,6,30,6,6,71,71,77,69,1108122
2006,6,30,6,7,72,71,78,68,1195517
2006,6,30,6,8,74,74,80,69,1261226
2006,6,30,6,9,79,79,83,73,1400306
2006,6,30,6,10,83,83,87,77,1618063
2006,6,30,6,11,86,86,91,81,1876074
2006,6,30,6,12,88,90,93,84,2114792
2006,6,30,6,13,89,90,95,82,2306119
2006,6,30,6,14,90,91,95,84,2448768
2006,6,30,6,15,91,92,96,82,2554384
2006,6,30,6,16,90,91,97,72,2618744
2006,6,30,6,17,89,90,95,77,2645065
2006,6,30,6,18,88,90,95,79,2634606
2006,6,30,6,19,87,87,95,81,2559043
2006,6,30,6,20,85,85,91,81,2396905
2006,6,30,6,21,82,82,88,79,2245069
2006,6,30,6,22,79,80,84,75,2124537
2006,6,30,6,23,78,79,82,73,1902648
2006,6,30,6,24,78,78,81,74,1658309
2006,7,1,7,1,76,76,81,72,1449909
2006,7,1,7,2,75,75,81,71,1296428
2006,7,1,7,3,74,75,80,69,1196113
2006,7,1,7,4,74,74,80,69,1123001
2006,7,1,7,5,73,73,79,68,1078823
2006,7,1,7,6,72,74,79,68,1072052
2006,7,1,7,7,72,73,81,64,1097350
2006,7,1,7,8,75,74,82,70,1176195
2006,7,1,7,9,79,80,84,73,1395489
2006,7,1,7,10,83,84,87,79,1674065
2006,7,1,7,11,86,86,90,82,1948535
2006,7,1,7,12,87,88,93,84,2191022
2006,7,1,7,13,89,90,95,82,2377780
2006,7,1,7,14,90,90,97,82,2511273
2006,7,1,7,15,90,91,97,82,2598036
2006,7,1,7,16,91,91,98,84,2651157
2006,7,1,7,17,90,91,96,82,2664991
2006,7,1,7,18,89,91,95,82,2645871
2006,7,1,7,19,88,88,95,82,2569523
2006,7,1,7,20,85,84,92,81,2397579
2006,7,1,7,21,82,82,90,76,2241961
2006,7,1,7,22,81,82,86,76,2122108
2006,7,1,7,23,79,80,85,73,1904518
2006,7,1,7,24,78,79,84,72,1678148
2006,7,2,1,1,77,78,83,70,1466158
2006,7,2,1,2,76,77,82,70,1317447
2006,7,2,1,3,76,77,81,70,1217193
2006,7,2,1,4,76,77,82,69,1153422
2006,7,2,1,5,75,77,83,69,1114550
2006,7,2,1,6,75,75,81,69,1105316
2006,7,2,1,7,75,76,81,68,1123624
2006,7,2,1,8,77,77,82,71,1203477
2006,7,2,1,9,79,79,86,75,1408148
2006,7,2,1,10,81,82,86,78,1632791
2006,7,2,1,11,83,84,88,80,1858724
2006,7,2,1,12,85,85,91,81,2075642
2006,7,2,1,13,86,86,92,82,2272821
2006,7,2,1,14,87,88,96,75,2438695
2006,7,2,1,15,88,89,95,78,2535664
2006,7,2,1,16,84,85,95,75,2538917
2006,7,2,1,17,84,85,95,75,2447538
2006,7,2,1,18,84,82,95,75,2359862
2006,7,2,1,19,84,84,93,77,2267732
2006,7,2,1,20,82,82,90,77,2132618
2006,7,2,1,21,80,81,88,75,2029736
2006,7,2,1,22,79,79,84,73,1946828
2006,7,2,1,23,78,78,82,73,1758140
2006,7,2,1,24,76,77,81,72,1531674
2006,7,3,2,1,76,75,80,71,1343688
2006,7,3,2,2,75,75,80,70,1213530
2006,7,3,2,3,74,75,82,70,1126505
2006,7,3,2,4,74,75,81,69,1073596
2006,7,3,2,5,73,75,81,69,1056761
2006,7,3,2,6,73,74,80,68,1093620
2006,7,3,2,7,73,74,80,66,1166430
2006,7,3,2,8,76,75,81,73,1254352
2006,7,3,2,9,80,81,84,76,1449079
2006,7,3,2,10,83,84,87,79,1697664
2006,7,3,2,11,85,85,90,81,1955527
2006,7,3,2,12,87,88,91,82,2184092
2006,7,3,2,13,88,88,95,82,2369477
2006,7,3,2,14,89,90,95,82,2501447
2006,7,3,2,15,89,89,95,84,2586274
2006,7,3,2,16,90,90,95,84,2598280
2006,7,3,2,17,88,89,95,81,2592227
2006,7,3,2,18,87,88,95,82,2587341
2006,7,3,2,19,87,86,95,82,2518679
2006,7,3,2,20,85,84,95,81,2352447
2006,7,3,2,21,82,82,88,78,2177774
2006,7,3,2,22,80,80,84,75,2051532
2006,7,3,2,23,78,79,82,73,1852602
2006,7,3,2,24,77,78,81,72,1627394
2006,7,4,3,1,76,76,80,74,1418770
2006,7,4,3,2,75,75,80,71,1265167
2006,7,4,3,3,74,75,79,69,1162034
2006,7,4,3,4,73,75,79,69,1093374
2006,7,4,3,5,73,74,78,68,1057750
2006,7,4,3,6,73,73,79,67,1049281
2006,7,4,3,7,72,73,79,64,1060065
2006,7,4,3,8,75,75,81,70,1134729
2006,7,4,3,9,80,81,83,73,1367712
2006,7,4,3,10,82,83,90,77,1657687
2006,7,4,3,11,85,85,90,80,1938454
2006,7,4,3,12,86,86,93,81,2186993
2006,7,4,3,13,88,89,93,84,2378466
2006,7,4,3,14,89,89,95,84,2511053
2006,7,4,3,15,90,91,97,84,2589744
2006,7,4,3,16,90,90,99,82,2640647
2006,7,4,3,17,89,89,99,82,2650862
2006,7,4,3,18,89,89,99,82,2605330
2006,7,4,3,19,87,88,96,82,2498352
2006,7,4,3,20,85,84,93,80,2323604
2006,7,4,3,21,82,82,90,77,2133336
2006,7,4,3,22,80,81,84,77,1970534
2006,7,4,3,23,79,79,82,75,1833795
2006,7,4,3,24,78,78,82,74,1640811
2006,7,5,4,1,77,77,81,73,1410777
2006,7,5,4,2,75,75,81,72,1250707
2006,7,5,4,3,74,74,81,69,1150277
2006,7,5,4,4,74,74,80,69,1090747
2006,7,5,4,5,73,73,81,68,1068000
2006,7,5,4,6,72,73,79,67,1105888
2006,7,5,4,7,72,72,79,66,1185931
2006,7,5,4,8,75,75,81,71,1247643
2006,7,5,4,9,79,80,83,75,1407194
2006,7,5,4,10,82,82,88,78,1618622
2006,7,5,4,11,84,84,90,81,1850244
2006,7,5,4,12,85,86,91,81,2062258
2006,7,5,4,13,87,88,95,82,2247335
2006,7,5,4,14,88,89,95,82,2376195
2006,7,5,4,15,89,89,99,82,2462148
2006,7,5,4,16,88,89,99,73,2517372
2006,7,5,4,17,89,90,99,78,2582605
2006,7,5,4,18,87,86,99,82,2608450
2006,7,5,4,19,86,86,95,81,2567371
2006,7,5,4,20,84,84,91,82,2430771
2006,7,5,4,21,82,82,88,79,2283326
2006,7,5,4,22,80,81,87,77,2171346
2006,7,5,4,23,80,80,87,77,1942245
2006,7,5,4,24,79,79,85,76,1677999
2006,7,6,5,1,78,79,83,75,1467237
2006,7,6,5,2,78,78,83,75,1335003
2006,7,6,5,3,77,78,82,74,1251528
2006,7,6,5,4,76,77,81,72,1200723
2006,7,6,5,5,76,77,80,73,1191555
2006,7,6,5,6,75,76,80,71,1236017
2006,7,6,5,7,75,75,80,68,1328578
2006,7,6,5,8,77,77,91,73,1380152
2006,7,6,5,9,81,82,93,79,1498672
2006,7,6,5,10,84,84,92,81,1694372
2006,7,6,5,11,87,87,97,83,1924626
2006,7,6,5,12,89,89,99,84,2150647
2006,7,6,5,13,90,90,95,86,2339177
2006,7,6,5,14,89,90,95,79,2467508
2006,7,6,5,15,89,90,95,75,2541488
2006,7,6,5,16,87,89,95,76,2491528
2006,7,6,5,17,87,88,94,77,2485435
2006,7,6,5,18,85,85,94,75,2502647
2006,7,6,5,19,82,84,90,75,2388817
2006,7,6,5,20,80,79,89,73,2242769
2006,7,6,5,21,78,77,87,72,2134329
2006,7,6,5,22,77,77,88,72,2020425
2006,7,6,5,23,76,76,88,73,1803523
2006,7,6,5,24,76,76,81,72,1572679
2006,7,7,6,1,76,75,86,73,1388534
2006,7,7,6,2,75,75,83,73,1272355
2006,7,7,6,3,75,75,82,72,1189101
2006,7,7,6,4,75,74,83,72,1138389
2006,7,7,6,5,74,74,83,72,1125581
2006,7,7,6,6,75,74,86,72,1167110
2006,7,7,6,7,74,74,83,72,1263943
2006,7,7,6,8,75,75,84,73,1309370
2006,7,7,6,9,76,77,85,73,1380976
2006,7,7,6,10,78,79,86,73,1495004
2006,7,7,6,11,79,79,88,74,1622795
2006,7,7,6,12,81,81,88,76,1741698
2006,7,7,6,13,80,79,87,73,1802034
2006,7,7,6,14,80,81,87,73,1821005
2006,7,7,6,15,80,80,86,75,1844849
2006,7,7,6,16,80,79,92,74,1854719
2006,7,7,6,17,79,79,90,74,1857534
2006,7,7,6,18,78,77,90,74,1844606
2006,7,7,6,19,77,77,88,73,1802843
2006,7,7,6,20,76,76,84,73,1727472
2006,7,7,6,21,75,75,81,72,1682600
2006,7,7,6,22,75,75,81,72,1645822
2006,7,7,6,23,74,75,79,71,1515888
2006,7,7,6,24,74,74,78,70,1349759
2006,7,8,7,1,73,74,77,67,1201911
2006,7,8,7,2,73,74,77,70,1098392
2006,7,8,7,3,73,74,77,70,1032008
2006,7,8,7,4,72,73,77,68,992771
2006,7,8,7,5,72,73,77,69,975203
2006,7,8,7,6,72,73,77,68,985277
2006,7,8,7,7,72,72,78,66,1022437
2006,7,8,7,8,73,73,79,70,1088000
2006,7,8,7,9,75,76,81,72,1258430
2006,7,8,7,10,78,79,81,75,1472827
2006,7,8,7,11,80,81,83,76,1687952
2006,7,8,7,12,82,83,85,81,1885479
2006,7,8,7,13,84,84,88,81,2055663
2006,7,8,7,14,85,85,89,82,2179119
2006,7,8,7,15,85,86,90,80,2279307
2006,7,8,7,16,85,86,90,75,2336356
2006,7,8,7,17,85,86,90,81,2358762
2006,7,8,7,18,84,84,90,80,2338489
2006,7,8,7,19,83,84,88,75,2245255
2006,7,8,7,20,81,81,86,75,2096336
2006,7,8,7,21,78,79,83,73,1957377
2006,7,8,7,22,76,77,81,70,1862805
2006,7,8,7,23,75,75,81,66,1669873
2006,7,8,7,24,74,75,79,67,1451865
2006,7,9,1,1,73,73,78,66,1256140
2006,7,9,1,2,71,72,77,65,1118606
2006,7,9,1,3,70,71,76,63,1029549
2006,7,9,1,4,69,70,76,62,975558
2006,7,9,1,5,69,70,75,62,943153
2006,7,9,1,6,68,70,75,61,935825
2006,7,9,1,7,67,68,74,61,947495
2006,7,9,1,8,70,72,75,65,1012568
2006,7,9,1,9,74,75,80,67,1192339
2006,7,9,1,10,79,79,84,74,1392205
2006,7,9,1,11,81,82,86,77,1589186
2006,7,9,1,12,83,83,89,80,1800007
2006,7,9,1,13,84,84,90,81,1989260
2006,7,9,1,14,85,86,92,81,2145519
2006,7,9,1,15,86,87,90,81,2257351
2006,7,9,1,16,86,88,90,81,2352265
2006,7,9,1,17,86,87,90,81,2405376
2006,7,9,1,18,85,86,90,80,2415341
2006,7,9,1,19,84,85,90,78,2350261
2006,7,9,1,20,82,83,88,78,2214070
2006,7,9,1,21,79,80,83,73,2074473
2006,7,9,1,22,78,79,82,72,1975531
2006,7,9,1,23,77,78,81,71,1748441
2006,7,9,1,24,75,76,81,69,1502140
2006,7,10,2,1,74,75,80,69,1298940
2006,7,10,2,2,73,74,79,66,1161920
2006,7,10,2,3,72,73,79,66,1073177
2006,7,10,2,4,72,72,78,64,1021005
2006,7,10,2,5,71,72,78,63,1007608
2006,7,10,2,6,71,72,77,63,1057125
2006,7,10,2,7,71,72,79,63,1158464
2006,7,10,2,8,73,75,81,68,1216542
2006,7,10,2,9,78,79,83,70,1333102
2006,7,10,2,10,81,82,84,76,1526763
2006,7,10,2,11,83,84,88,78,1761959
2006,7,10,2,12,86,86,90,81,1998623
2006,7,10,2,13,87,88,92,82,2199118
2006,7,10,2,14,87,87,93,82,2342894
2006,7,10,2,15,88,89,94,82,2438417
2006,7,10,2,16,88,89,95,83,2511417
2006,7,10,2,17,88,88,95,79,2534467
2006,7,10,2,18,87,87,95,81,2528426
2006,7,10,2,19,85,85,92,77,2473824
2006,7,10,2,20,83,83,90,74,2335596
2006,7,10,2,21,80,81,85,75,2189319
2006,7,10,2,22,79,80,83,76,2072277
2006,7,10,2,23,78,79,83,72,1833364
2006,7,10,2,24,77,77,82,73,1581780
2006,7,11,3,1,76,77,81,70,1376857
2006,7,11,3,2,75,76,81,72,1244260
2006,7,11,3,3,74,75,80,71,1156871
2006,7,11,3,4,74,73,80,70,1106920
2006,7,11,3,5,73,73,79,71,1086490
2006,7,11,3,6,73,73,79,70,1131664
2006,7,11,3,7,73,73,81,70,1224945
2006,7,11,3,8,76,76,82,71,1279424
2006,7,11,3,9,79,80,84,71,1414278
2006,7,11,3,10,82,83,87,77,1620320
2006,7,11,3,11,84,85,90,79,1857113
2006,7,11,3,12,86,88,92,79,2088892
2006,7,11,3,13,87,88,95,79,2289771
2006,7,11,3,14,86,88,97,76,2407955
2006,7,11,3,15,85,86,99,76,2437259
2006,7,11,3,16,83,83,99,73,2388669
2006,7,11,3,17,83,82,97,72,2294608
2006,7,11,3,18,83,82,96,73,2259137
2006,7,11,3,19,82,82,95,75,2207327
2006,7,11,3,20,81,81,91,77,2105081
2006,7,11,3,21,79,79,90,75,2026457
2006,7,11,3,22,78,79,84,75,1965593
2006,7,11,3,23,77,77,82,75,1759535
2006,7,11,3,24,77,77,83,74,1520453
2006,7,12,4,1,76,76,81,72,1324788
2006,7,12,4,2,75,75,82,73,1200123
2006,7,12,4,3,75,75,81,73,1122593
2006,7,12,4,4,74,75,81,72,1079332
2006,7,12,4,5,75,75,80,72,1073234
2006,7,12,4,6,74,74,80,71,1130055
2006,7,12,4,7,74,73,81,70,1229126
2006,7,12,4,8,76,77,81,73,1297969
2006,7,12,4,9,80,81,84,73,1445845
2006,7,12,4,10,83,84,86,78,1646728
2006,7,12,4,11,85,85,90,80,1866045
2006,7,12,4,12,86,88,91,79,2071779
2006,7,12,4,13,85,87,93,75,2229578
2006,7,12,4,14,86,86,95,79,2313199
2006,7,12,4,15,85,86,97,76,2329585
2006,7,12,4,16,84,84,95,75,2281476
2006,7,12,4,17,83,84,92,75,2256850
2006,7,12,4,18,82,82,95,75,2228629
2006,7,12,4,19,81,81,91,75,2171232
2006,7,12,4,20,80,81,90,74,2058069
2006,7,12,4,21,79,79,86,74,1978836
2006,7,12,4,22,78,79,83,74,1915317
2006,7,12,4,23,77,78,82,74,1737531
2006,7,12,4,24,77,77,83,74,1505641
2006,7,13,5,1,77,77,83,73,1314600
2006,7,13,5,2,76,76,81,73,1199000
2006,7,13,5,3,76,75,82,73,1124473
2006,7,13,5,4,75,75,82,72,1081470
2006,7,13,5,5,75,75,82,72,1075203
2006,7,13,5,6,75,75,80,71,1132565
2006,7,13,5,7,74,74,81,66,1235655
2006,7,13,5,8,76,77,82,73,1297655
2006,7,13,5,9,80,80,84,73,1427399
2006,7,13,5,10,82,83,86,78,1625164
2006,7,13,5,11,85,85,90,81,1842986
2006,7,13,5,12,86,87,90,83,2051789
2006,7,13,5,13,87,87,93,82,2233230
2006,7,13,5,14,88,88,95,84,2377839
2006,7,13,5,15,88,89,95,78,2483712
2006,7,13,5,16,87,88,99,79,2542076
2006,7,13,5,17,87,88,99,77,2581486
2006,7,13,5,18,86,87,97,78,2560587
2006,7,13,5,19,84,84,95,73,2450913
2006,7,13,5,20,83,83,93,75,2303852
2006,7,13,5,21,81,81,90,77,2181518
2006,7,13,5,22,80,80,84,75,2082704
2006,7,13,5,23,78,79,83,75,1858490
2006,7,13,5,24,78,78,82,75,1602237
2006,7,14,6,1,77,77,82,74,1393955
2006,7,14,6,2,76,76,82,73,1264658
2006,7,14,6,3,76,76,82,72,1183012
2006,7,14,6,4,76,75,82,72,1132651
2006,7,14,6,5,75,76,81,72,1116981
2006,7,14,6,6,75,75,81,71,1160133
2006,7,14,6,7,74,75,81,68,1256386
2006,7,14,6,8,77,77,83,71,1329380
2006,7,14,6,9,80,81,85,71,1497322
2006,7,14,6,10,83,84,86,75,1712437
2006,7,14,6,11,85,86,90,77,1936259
2006,7,14,6,12,87,88,93,79,2148973
2006,7,14,6,13,88,89,95,80,2326841
2006,7,14,6,14,88,90,97,81,2462223
2006,7,14,6,15,89,90,97,83,2572412
2006,7,14,6,16,89,90,97,81,2552470
2006,7,14,6,17,89,90,97,79,2593830
2006,7,14,6,18,88,89,95,80,2604491
2006,7,14,6,19,87,87,95,81,2619282
2006,7,14,6,20,84,85,90,79,2468046
2006,7,14,6,21,82,82,88,79,2303673
2006,7,14,6,22,81,81,85,77,2185974
2006,7,14,6,23,80,80,84,75,1968439
2006,7,14,6,24,78,79,83,74,1732801
2006,7,15,7,1,78,79,83,73,1528994
2006,7,15,7,2,77,78,82,72,1386890
2006,7,15,7,3,77,77,82,71,1289521
2006,7,15,7,4,75,75,82,70,1223622
2006,7,15,7,5,75,75,82,70,1181621
2006,7,15,7,6,74,75,82,69,1175945
2006,7,15,7,7,74,73,81,68,1188832
2006,7,15,7,8,76,77,84,68,1261004
2006,7,15,7,9,80,81,86,68,1492937
2006,7,15,7,10,83,84,90,76,1774333
2006,7,15,7,11,86,87,90,79,2046805
2006,7,15,7,12,88,89,91,82,2288101
2006,7,15,7,13,90,90,95,85,2484308
2006,7,15,7,14,91,91,95,86,2621869
2006,7,15,7,15,91,91,97,86,2625508
2006,7,15,7,16,92,92,99,86,2664552
2006,7,15,7,17,91,91,99,86,2702182
2006,7,15,7,18,91,91,99,84,2686512
2006,7,15,7,19,89,91,95,84,2711826
2006,7,15,7,20,87,87,93,82,2563387
2006,7,15,7,21,84,84,90,80,2398228
2006,7,15,7,22,82,82,88,79,2277207
2006,7,15,7,23,81,82,87,77,2051777
2006,7,15,7,24,80,80,86,75,1811248
2006,7,16,1,1,79,79,84,74,1596751
2006,7,16,1,2,78,78,83,72,1445851
2006,7,16,1,3,77,77,83,71,1338438
2006,7,16,1,4,76,77,82,70,1265758
2006,7,16,1,5,75,75,81,69,1218266
2006,7,16,1,6,75,75,80,68,1198233
2006,7,16,1,7,74,75,81,67,1204878
2006,7,16,1,8,76,77,81,66,1267189
2006,7,16,1,9,80,81,85,66,1500240
2006,7,16,1,10,84,85,90,74,1801185
2006,7,16,1,11,86,87,91,79,2072523
2006,7,16,1,12,89,90,94,82,2315002
2006,7,16,1,13,91,92,95,85,2527474
2006,7,16,1,14,92,92,97,88,2677913
2006,7,16,1,15,92,93,97,88,2757230
2006,7,16,1,16,92,92,99,85,2695138
2006,7,16,1,17,92,91,99,80,2714561
2006,7,16,1,18,90,91,97,82,2758615
2006,7,16,1,19,88,88,96,79,2722364
2006,7,16,1,20,86,87,93,79,2564938
2006,7,16,1,21,83,84,88,77,2415036
2006,7,16,1,22,81,82,86,76,2288420
2006,7,16,1,23,80,81,86,75,2016202
2006,7,16,1,24,79,80,85,74,1739963
2006,7,17,2,1,78,79,85,74,1520994
2006,7,17,2,2,78,79,83,73,1381827
2006,7,17,2,3,77,78,82,72,1287317
2006,7,17,2,4,77,77,81,71,1226928
2006,7,17,2,5,76,77,80,70,1207810
2006,7,17,2,6,75,76,80,69,1255323
2006,7,17,2,7,75,77,79,68,1348377
2006,7,17,2,8,77,77,82,67,1390806
2006,7,17,2,9,80,81,86,67,1494270
2006,7,17,2,10,83,83,88,75,1679832
2006,7,17,2,11,86,86,92,80,1897898
2006,7,17,2,12,87,88,94,75,2098117
2006,7,17,2,13,87,89,95,73,2256914
2006,7,17,2,14,88,90,96,75,2350899
2006,7,17,2,15,88,90,96,77,2382006
2006,7,17,2,16,86,87,97,75,2403484
2006,7,17,2,17,85,87,95,75,2393138
2006,7,17,2,18,83,82,92,75,2359724
2006,7,17,2,19,80,79,93,73,2266294
2006,7,17,2,20,78,79,90,73,2128337
2006,7,17,2,21,77,78,87,73,2015125
2006,7,17,2,22,77,78,83,73,1905347
2006,7,17,2,23,76,77,82,73,1709680
2006,7,17,2,24,76,77,83,73,1489334
2006,7,18,3,1,76,76,81,72,1307009
2006,7,18,3,2,75,75,81,72,1192969
2006,7,18,3,3,74,75,80,71,1118376
2006,7,18,3,4,74,74,80,72,1076853
2006,7,18,3,5,74,73,79,70,1069659
2006,7,18,3,6,73,74,78,70,1119721
2006,7,18,3,7,73,74,79,69,1223334
2006,7,18,3,8,75,75,80,71,1272479
2006,7,18,3,9,79,80,85,71,1374999
2006,7,18,3,10,83,84,88,78,1553828
2006,7,18,3,11,85,86,89,81,1785051
2006,7,18,3,12,87,88,91,82,2030422
2006,7,18,3,13,89,89,95,84,2253882
2006,7,18,3,14,89,90,99,84,2436077
2006,7,18,3,15,90,91,99,86,2545507
2006,7,18,3,16,89,90,99,77,2609541
2006,7,18,3,17,88,88,99,75,2588927
2006,7,18,3,18,87,87,95,77,2507817
2006,7,18,3,19,85,84,94,76,2427316
2006,7,18,3,20,83,83,91,77,2325745
2006,7,18,3,21,81,82,88,78,2202988
2006,7,18,3,22,79,80,84,73,2087792
2006,7,18,3,23,78,78,83,73,1855592
2006,7,18,3,24,77,77,83,73,1603114
2006,7,19,4,1,77,77,82,73,1402993
2006,7,19,4,2,76,76,82,71,1271971
2006,7,19,4,3,75,75,80,71,1185516
2006,7,19,4,4,74,75,80,70,1132861
2006,7,19,4,5,74,75,79,69,1107773
2006,7,19,4,6,74,74,80,69,1154466
2006,7,19,4,7,73,74,80,64,1250988
2006,7,19,4,8,76,76,82,71,1296734
2006,7,19,4,9,80,80,85,71,1421686
2006,7,19,4,10,83,84,89,78,1628621
2006,7,19,4,11,86,87,91,82,1895088
2006,7,19,4,12,88,89,92,83,2165357
2006,7,19,4,13,89,90,95,81,2388534
2006,7,19,4,14,89,91,95,77,2543273
2006,7,19,4,15,89,91,96,77,2599371
2006,7,19,4,16,87,90,96,77,2572037
2006,7,19,4,17,86,87,93,75,2569585
2006,7,19,4,18,86,87,94,76,2573866
2006,7,19,4,19,83,84,92,74,2513514
2006,7,19,4,20,81,82,91,74,2353693
2006,7,19,4,21,79,81,88,74,2208648
2006,7,19,4,22,78,79,84,73,2078986
2006,7,19,4,23,77,79,83,74,1839493
2006,7,19,4,24,76,77,82,73,1584315
2006,7,20,5,1,75,75,81,72,1382235
2006,7,20,5,2,74,74,82,71,1243630
2006,7,20,5,3,74,74,81,70,1158531
2006,7,20,5,4,74,74,81,70,1103947
2006,7,20,5,5,73,73,81,70,1082522
2006,7,20,5,6,73,73,77,69,1123184
2006,7,20,5,7,72,73,79,64,1218533
2006,7,20,5,8,75,75,79,70,1272104
2006,7,20,5,9,79,80,82,75,1389214
2006,7,20,5,10,82,82,86,80,1601028
2006,7,20,5,11,85,86,90,82,1853349
2006,7,20,5,12,87,88,93,82,2104219
2006,7,20,5,13,88,88,95,86,2322378
2006,7,20,5,14,88,90,97,77,2488433
2006,7,20,5,15,88,90,96,75,2601911
2006,7,20,5,16,87,88,96,75,2663565
2006,7,20,5,17,87,89,96,76,2690253
2006,7,20,5,18,85,86,96,75,2679023
2006,7,20,5,19,84,84,95,70,2580438
2006,7,20,5,20,82,82,95,74,2374711
2006,7,20,5,21,80,81,90,74,2226665
2006,7,20,5,22,78,78,84,74,2107019
2006,7,20,5,23,77,78,83,73,1867539
2006,7,20,5,24,76,77,83,73,1609815
2006,7,21,6,1,76,76,82,73,1401336
2006,7,21,6,2,75,75,81,72,1257235
2006,7,21,6,3,74,75,81,72,1168258
2006,7,21,6,4,73,74,81,70,1110875
2006,7,21,6,5,73,73,80,70,1087032
2006,7,21,6,6,73,73,78,69,1126119
2006,7,21,6,7,72,73,78,69,1214580
2006,7,21,6,8,74,75,80,68,1276690
2006,7,21,6,9,78,79,82,68,1416442
2006,7,21,6,10,81,82,88,74,1616375
2006,7,21,6,11,84,84,90,77,1849356
2006,7,21,6,12,85,86,95,77,2073911
2006,7,21,6,13,87,88,97,80,2275929
2006,7,21,6,14,88,89,99,82,2440291
2006,7,21,6,15,89,90,99,81,2558370
2006,7,21,6,16,89,90,100,82,2648446
2006,7,21,6,17,88,89,100,82,2700227
2006,7,21,6,18,87,88,99,75,2696336
2006,7,21,6,19,84,86,99,74,2592265
2006,7,21,6,20,82,82,95,75,2379720
2006,7,21,6,21,81,81,90,75,2215348
2006,7,21,6,22,79,80,84,75,2103164
2006,7,21,6,23,78,79,83,75,1891857
2006,7,21,6,24,77,77,82,75,1655283
2006,7,22,7,1,76,76,81,73,1449818
2006,7,22,7,2,76,76,81,72,1308225
2006,7,22,7,3,75,75,80,73,1206090
2006,7,22,7,4,74,75,80,72,1141308
2006,7,22,7,5,74,74,80,71,1104975
2006,7,22,7,6,73,73,78,71,1100518
2006,7,22,7,7,73,73,78,68,1126974
2006,7,22,7,8,75,76,80,70,1197768
2006,7,22,7,9,79,80,83,70,1411131
2006,7,22,7,10,82,83,88,75,1670229
2006,7,22,7,11,84,84,91,77,1932519
2006,7,22,7,12,85,86,93,79,2182856
2006,7,22,7,13,86,88,95,78,2381407
2006,7,22,7,14,87,90,95,74,2514439
